
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  PHP Fatal error:  Namespace declaration statement has to be the very first statement or after any declare call in the script in C:\xampp\htdocs\AD PHOTOGRAPHY\backend-api\app\Http\Controllers\Api\BlogController.php on line 3
  2026-03-09 02:29:05 /api/blog ................................................................................ ~ 1s
  2026-03-09 02:29:11 /api/admin/bookings ................................................................ ~ 515.06ms
  2026-03-09 02:29:12 /api/admin/bookings .................................................................. ~ 0.39ms
  2026-03-09 02:29:16 /api/admin/clients ................................................................. ~ 518.29ms
  2026-03-09 02:29:16 /api/admin/clients ................................................................... ~ 0.82ms
  2026-03-09 02:29:17 /api/admin/clients ................................................................... ~ 2.69ms
  2026-03-09 02:29:17 /api/admin/clients ................................................................. ~ 505.88ms
  2026-03-09 02:29:20 /api/admin/clients ................................................................. ~ 502.02ms
  2026-03-09 02:29:20 /api/admin/clients ................................................................... ~ 0.26ms
  2026-03-09 02:29:21 /api/client/photos ................................................................. ~ 502.26ms
  2026-03-09 02:29:21 /api/client/selections ............................................................... ~ 0.53ms
  2026-03-09 02:29:21 /api/client/bookings ................................................................. ~ 6.90ms
  2026-03-09 02:29:21 /api/client/photos ................................................................. ~ 509.28ms
  2026-03-09 02:29:21 /api/client/selections ............................................................. ~ 507.06ms
  2026-03-09 02:29:21 /api/client/bookings ............................................................... ~ 516.05ms
  2026-03-09 02:29:22 /api/admin/bookings ................................................................ ~ 512.54ms
  2026-03-09 02:29:23 /api/admin/bookings .................................................................. ~ 0.39ms
  2026-03-09 02:29:24 /api/admin/clients ................................................................. ~ 510.16ms
  2026-03-09 02:29:24 /api/admin/clients ................................................................. ~ 507.44ms
  2026-03-09 02:30:32 /api/admin/login ......................................................................... ~ 1s
  2026-03-09 02:30:33 /api/admin/blog .................................................................... ~ 510.09ms
  2026-03-09 02:30:33 /api/blog ............................................................................ ~ 0.44ms
  2026-03-09 02:30:33 /api/blog/seo-test-blog-post ......................................................... ~ 0.47ms
  2026-03-09 02:30:34 /api/admin/blog/1 .................................................................. ~ 505.63ms
  2026-03-09 02:30:34 /api/admin/blog/1 .................................................................. ~ 511.01ms
  2026-03-09 02:30:34 /sitemap.xml ....................................................................... ~ 508.06ms
  2026-03-09 02:30:35 /api/admin/blog/1 .................................................................. ~ 503.70ms
  2026-03-09 02:32:03 /api/admin/clients ................................................................. ~ 502.74ms
  2026-03-09 02:32:03 /api/admin/clients ................................................................... ~ 0.82ms
  2026-03-09 02:32:24 /api/admin/blog .................................................................... ~ 504.39ms
  2026-03-09 02:32:24 /api/admin/blog ...................................................................... ~ 0.52ms
  2026-03-09 02:32:37 /api/admin/blog ...................................................................... ~ 0.67ms
  2026-03-09 02:32:37 /api/admin/blog .................................................................... ~ 503.94ms
  2026-03-09 02:32:38 /api/client/photos ................................................................... ~ 2.80ms
  2026-03-09 02:32:38 /api/client/selections ............................................................. ~ 504.34ms
  2026-03-09 02:32:38 /api/client/bookings ............................................................... ~ 509.53ms
  2026-03-09 02:32:39 /api/client/photos ................................................................. ~ 520.78ms
  2026-03-09 02:32:39 /api/client/selections ............................................................. ~ 521.99ms
  2026-03-09 02:32:39 /api/client/bookings ................................................................. ~ 5.79ms
  2026-03-09 02:32:39 /api/client/photos ................................................................. ~ 508.16ms
  2026-03-09 02:32:39 /api/client/selections ............................................................. ~ 507.29ms
  2026-03-09 02:32:40 /api/client/bookings ............................................................... ~ 514.56ms
  2026-03-09 02:32:40 /api/client/photos ....................................................................... ~ 1s
  2026-03-09 02:32:40 /api/client/selections ............................................................. ~ 547.09ms
  2026-03-09 02:32:40 /api/client/bookings ............................................................... ~ 508.45ms
  2026-03-09 02:32:54 /api/admin/login ......................................................................... ~ 1s
  2026-03-09 02:32:55 /api/blog .......................................................................... ~ 512.78ms
  2026-03-09 02:32:56 /api/admin/blog/ ......................................................................... ~ 1s
  2026-03-09 02:33:15 /api/admin/login ................................................................... ~ 509.39ms
  2026-03-09 02:33:16 /api/admin/blog ...................................................................... ~ 0.61ms
  2026-03-09 02:33:17 /api/admin/blog/2 .................................................................. ~ 510.16ms
  2026-03-09 02:33:17 /api/admin/blog .................................................................... ~ 502.53ms
  2026-03-09 02:33:17 /api/blog ............................................................................ ~ 0.32ms
  2026-03-09 02:33:17 /api/admin/blog .................................................................... ~ 502.40ms
  2026-03-09 02:33:18 /api/admin/blog/2 .................................................................... ~ 0.74ms
  2026-03-09 02:33:18 /api/admin/blog .................................................................... ~ 506.04ms
  2026-03-09 02:33:18 /api/admin/blog .................................................................... ~ 512.22ms
  2026-03-09 02:33:28 /api/blog ............................................................................ ~ 0.97ms
  2026-03-09 02:33:29 /api/blog .......................................................................... ~ 511.76ms
  2026-03-09 02:33:32 /api/blog .......................................................................... ~ 510.42ms
  2026-03-09 02:33:32 /api/blog ............................................................................ ~ 0.21ms
  2026-03-09 02:33:47 /api/blog .......................................................................... ~ 509.31ms
  2026-03-09 02:33:47 /api/blog .......................................................................... ~ 503.98ms
  2026-03-09 02:33:49 /api/admin/blog ...................................................................... ~ 3.10ms
  2026-03-09 02:33:49 /api/admin/blog .................................................................... ~ 547.54ms
  2026-03-09 02:36:36 /api/blog/testing ........................................................................ ~ 1s
  2026-03-09 02:36:37 /api/blog/testing .................................................................... ~ 0.67ms
  2026-03-09 02:37:30 /api/client/photos ................................................................. ~ 502.34ms
  2026-03-09 02:37:30 /api/client/selections ............................................................. ~ 509.26ms
  2026-03-09 02:37:30 /api/client/bookings ..................................................................... ~ 1s
  2026-03-09 02:37:30 /api/client/photos ....................................................................... ~ 1s
  2026-03-09 02:37:30 /api/client/selections ................................................................... ~ 1s
  2026-03-09 02:37:31 /api/client/bookings ............................................................... ~ 517.69ms
  2026-03-09 02:37:31 /api/client/photos ................................................................. ~ 515.77ms
  2026-03-09 02:37:31 /api/client/selections ................................................................... ~ 1s
  2026-03-09 02:37:32 /api/client/bookings ..................................................................... ~ 1s
  2026-03-09 02:37:32 /api/blog .......................................................................... ~ 521.98ms
  2026-03-09 02:37:33 /api/client/photos ................................................................. ~ 518.24ms
  2026-03-09 02:37:33 /api/client/selections ................................................................... ~ 1s
  2026-03-09 02:37:33 /api/client/bookings ............................................................... ~ 538.91ms
  2026-03-09 02:37:45 /api/blog/testing .................................................................... ~ 3.06ms
  2026-03-09 02:38:03 /api/blog .......................................................................... ~ 510.73ms
  2026-03-09 02:38:03 /api/blog/testing .................................................................. ~ 502.89ms
  2026-03-09 02:44:58 /api/admin/blog .......................................................................... ~ 1s
  2026-03-09 02:44:59 /api/admin/blog .................................................................... ~ 508.85ms
  2026-03-09 02:45:50 /api/blog .......................................................................... ~ 503.82ms
  2026-03-09 02:45:50 /api/blog ............................................................................ ~ 0.53ms
  2026-03-09 02:45:51 /storage/blog/PHPfCN71V5d1knmQvRQQ7evYB5MnLAuKyEWGdewa.jpg ......................... ~ 512.93ms
  2026-03-09 02:45:54 /api/blog/testing .................................................................. ~ 513.64ms
  2026-03-09 02:45:54 /api/blog/testing .................................................................... ~ 0.40ms
  2026-03-09 02:45:54 /storage/blog/PHPfCN71V5d1knmQvRQQ7evYB5MnLAuKyEWGdewa.jpg ......................... ~ 507.11ms
  2026-03-09 02:46:12 /api/admin/bookings ................................................................ ~ 509.96ms
  2026-03-09 02:46:13 /api/admin/bookings ................................................................ ~ 514.37ms
  2026-03-09 02:46:22 /api/admin/payment-settings ........................................................ ~ 516.99ms
  PHP Fatal error:  Namespace declaration statement has to be the very first statement or after any declare call in the script in C:\xampp\htdocs\AD PHOTOGRAPHY\backend-api\app\Http\Controllers\Api\AdminPaymentSettingController.php on line 3
  2026-03-09 02:46:22 /api/admin/payment-settings .............................................................. ~ 1s
  2026-03-09 02:46:31 /api/admin/blog ...................................................................... ~ 0.58ms
  2026-03-09 02:46:31 /api/admin/blog ...................................................................... ~ 0.24ms
  2026-03-09 02:47:15 /api/admin/payment-settings ........................................................ ~ 504.72ms
  PHP Fatal error:  Namespace declaration statement has to be the very first statement or after any declare call in the script in C:\xampp\htdocs\AD PHOTOGRAPHY\backend-api\app\Http\Controllers\Api\AdminPaymentSettingController.php on line 3
  2026-03-09 02:47:16 /api/admin/payment-settings ........................................................ ~ 507.33ms
  2026-03-09 02:47:25 /api/admin/payment-settings .......................................................... ~ 0.68ms
  2026-03-09 02:47:25 /api/admin/payment-settings ........................................................ ~ 510.15ms
  2026-03-09 02:47:49 /api/admin/login ......................................................................... ~ 1s
  2026-03-09 02:47:50 /api/admin/payment-settings .......................................................... ~ 0.15ms
  2026-03-09 02:47:50 /api/admin/payment-settings ........................................................ ~ 515.76ms
  2026-03-09 02:47:50 /api/client/login .................................................................... ~ 0.62ms
  2026-03-09 02:47:51 /api/client/payment-settings ....................................................... ~ 505.51ms
  2026-03-09 09:08:31 /api/blog/testing ....................................................................... ~ 33s
  2026-03-09 09:09:05 /api/blog/testing .................................................................. ~ 513.02ms
  2026-03-09 09:09:06 /storage/blog/PHPfCN71V5d1knmQvRQQ7evYB5MnLAuKyEWGdewa.jpg ............................... ~ 5s
